,text,label
999,"White Unmarked Plane leaves #Chemtrail Then flies back to inspect 

Indiana US
June 30, 2018

#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/Qn0FKbJDFy",1.0
1000,"David Keith,,one of the largest terrorists on this whole poisoned planet .......no professor but a murderer . basically f#### geoengineering and f@@@ climate change .... get it ? https://t.co/rT0TwC0uXB",1.0
1001,"@greta I guess #Fauci was getting a little jealous of the rioters, so he's back. 

#Plandemic 

https://t.co/WS0XRnmpoX",0.0
1002,RT @SpyTalker: Southern states hit record high coronavirus infections as they re-open. ‘More people in (Louisiana) are currently on unemplo…,0.0
1003,Prosecute them all! #PedophileIsland #GhislaineMaxwellTrial #Epstein sick sick sick what they put their victims through. No parole for them. Prison for life. https://t.co/0gEAR7Kbbd,1.0
1004,"@KateShemirani https://t.co/J7NYWXblfy

Dr Thomas Cowan's #5G opinion - Most evidence of what Dr Cowan says here has been erased from social media...",1.0
1005,"@ScottAdamsSays Correlation is not causation. Interesting. Why do you seem hostile to science? They WANT to be proven wrong cuz, you know, #Facts #SciMethod https://t.co/K1Q9yQeycm",0.0
1006,"Netizens slam Pasay councilor caught cursing health workers for using session hall as testing center 
https://t.co/5uefxP65GM
#MetroManilaSnitch
#TestingCenter 
#COVID19 https://t.co/xiccK337YX",1.0
1007,"How does carbon pricing work? What's geoengineering? How can we mitigate the #ClimateCrisis? Get answers from MIT's @TILclimate podcast. Each short episode gives you the what, why, and how on #ClimateChange and #ClimateAction. https://t.co/JonRVSYqVI https://t.co/MWjBpenYG1",1.0
1008,The Sanchi crash is the biggest oil spill since the Deepwater Horizon disaster in 2010 https://t.co/izUYZB5pVl https://t.co/4OBDlQeoYl,1.0
1009,"This...but no, climate change is a hoax. Sandy hook was a hoax, but that pizzagate BS...oh that shizz was real 🤣 #thestupidispainful https://t.co/Dl4Wm9LcoL",1.0
1010,RT @ClimateHome: Poor country scientists to get help to study #geoengineering impacts https://t.co/Qu6e5Kx5I4 #climatechange https://t.co/h…,1.0
1011,Jeffrey Epstein's Pedophile Blackmailing Intelligence ''Honeytrap Operation'' of Famous Politicians and Celebrities with his pimp partner Ghislaine Maxwell. #JeffreyEpstein #blackmailed #pedophilepimp #LolitaExpress #PedophileIsland #honeytrap #GhislaineMaxwell #blackmailgoddess https://t.co/techzCfIyF,1.0
1012,Jeffrey Epstein's ''Lolita Express'' jet passengers list includes: #PrinceAndrew #BillClinton #DonaldTrump #GeorgeMitchell #JohnGlenn #KevinSpacey &amp; more.. #LolitaExpress #PedophileIsland #JeffreyEpstein and his pimp for Epstein's pre-teen girls #GhislaineMaxwell #FamousPerverts https://t.co/hANvxFu6tF,1.0
1013,First accuser gives graphic testimony of abuse by Maxwell and Epstein - updates https://t.co/eFdS0QD4rj #JeffreyEpstein #GhislaneMaxwell #DonaldTrump #BillClinton #LolitaExpress #PedophileIsland #PedophilePimp,1.0
1014,RT @RandiRhodes: @iamviewer21 https://t.co/srDeK2F8A4,1.0
1015,"@saxon1014 @VincentCrypt46 @LightworkerCain Unfortunately there is no cure for any virus, including covid19.  Cures are not possible for viruses, only treatment.",0.0
1016,"@a35362 @nancylevine Yeah, 99% of scientists agreeing on the reality of climate change is not enough for this Trump admirer... She probably as to consult the flat earth society before making up her mind...",1.0
1017,RT @anyidea: #SundayService: It’s no hoax people #coronavirus is real.   #London #Italy #USA #Canada #sundayvibes #Ozarks #Australia #Jamai…,1.0
1018,climate change deniers are worse than flat earthers,1.0
1019,RT @gingerdfloyd: Kenya Researchers Explore Herbal COVID-19 Cure https://really Okonofua @owww.voanews.n oh com/covid-19-pandemic/kenya-os…,1.0
1020,"Mientras que Bill Gates y el ""Club de los Dueños del Dinero"" hacen su chanchita de finta dizque para curarnos del Virus de la Corona... 
https://t.co/sXz3wEajDm
Los dueños d la Quinta Esencia d la Verdad #ReyConBarba buscan Flores en el Campo y se sienten ampliamente democraticos",1.0
1021,"@freedomrules007 @janiceforsyth4 @siemkew @APFM2070 @phoenixrising68 @realDonaldTrump @TurnbullMalcolm When a flat earther who believes sandy hook was fake, 9/11 an inside job, moon landing never happened, pizzagate, Obama birther conspiracies, chem trails, climate change is a Chinese conspiracy &amp; world is ruled by some Jewish Illuminati labels other stuff as 'fake' I just laugh.",1.0
1022,"@peta Vaccines that #BillGates make are full of dead animals....and dead babies
#Covid19",1.0
1023,@WSJ Where's the #GhislaneMaxwellTrial coverage? Do your job and unmask the rich and powerful pedophiles. #epsteincoverup,1.0
1024,@melissax3j @AvilezVanessa It’s wild to think that people would consider government controlled lasers before climate change. That’s crazy.,1.0
1025,@SenKamalaHarris You are the one fanning the flames! Tell these rioters to go home! #COVID19 #Plandemic #AntifaThugs #RiotsNotProtests,0.0
1026,Rapper B.o.B. has started a GoFundMe campaign to prove that the Earth is flat https://t.co/vdNzwJIlJx,1.0
1027,My whole family are teachers or in medicine. I'm wondering how a math teacher becomes a billionaire child raper?. #epsteincoverup https://t.co/XAdOJJW6fo,1.0
1028,Vacuna Contra el COVID-19 ha sido aprobada y entrara en producción masiva la semana ... https://t.co/7vYfe6kFO4 #oil #vaccine #vacuna #venezuela #trump #oms #coronavirus #china #who #korea #italy https://t.co/5RGJo8L2X9,1.0
1029,@mshoneybun @ImFroste We need to stop talking about climate change and start asking about geo engineering. What are they doing to us?,1.0
1030,"Question:
Are these the same experts who are advocates for climate change changes?
Or are the crackpot flat earthers?
Science/#45 don't mix! https://t.co/TrghUX2WtW",1.0
1031,Israel limits coronavirus cellphone surveillance to ‘special cases’ https://t.co/M3CXqesW5V,1.0
1032,"@meridiocrypto @_MarkHanna @BanMoza @Koning_Marc In science circles ""climate change science"" has strong peer review and debate. But rooting against the science of climate change on the tweety is a bit like pushing flat earth theory. Bunch of people make up shit and feel pissed if everybody shuts them up.",1.0
1033,New study links climate change in England El Niño–Southern Oscillation cycle and the Hale sunspot cycle https://t.co/Eqg7q20OlQ,1.0
1034,You won’t believe what George Soros has planned for the coronavirus outbreak https://t.co/VIjB7DBbr1 via @PatriotPulse,1.0
1035,BBC veteran John Simpson horrified by idea of schools' teaching on Brexit being examined - yet same BBC disowns any climate-change dissent.,1.0
1036,"@KirenRijiju My request to you sir is that we can start sports activity in NORTH EAST STATES like IPL FOOTBALL KABADDI. It is good as these states are secured from COVID 19. It is, also advisable that all sports are to be played without Audiance",1.0
1037,@ArtisticBlower @CAAGed @NYPDnews Then why aren't you talking about Jeanne palfrey murdered to keep her and her phone logs quiet when she tried to blow the whistle? #epsteincoverup,1.0
1038,@TeamBoA @elonmusk True but I struggle to see the linked truths between those two data points in this instance.  Appreciate the banter :-),1.0
1039,"#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare
 https://t.co/qQD8fBuJsR 

Indiana, US 
March 14, 2018 https://t.co/kdAJycEMQI",0.0
1040,"@bbc5live @Emmabarnett And here is yet another example of how some ( not all ) Brexiteers have become similar to flat earthers, climate change deniers and anti vaxxers. The objective truth is put to them and they just won’t accept it. It’s a religion which brooks no argument - an article of faith.",1.0
1041,RT @IMASUTAS: Can geoengineering help avert catastrophic climate change by removing atmospheric carbon? IMAS @UTAS_ Prof Philip Boyd &amp; UK c…,1.0
1042,"Climate strikes are working, but will they be enough?

Science is clear.

We can not afford to build any new fossil burning infrastructure in our homes, cities, states, or countries.

We must stop searching for more &amp; leave over half known gas, oil &amp; coal  reserves in the ground.",1.0
1043,"@GregPostel @IsotopeC14 Our government's geoengineering our weather with toxic chemicals and uses ""climate change"" as a cover up",0.0
1044,#lockdown #lockdown2020 #Covid19UK #Plandemic #coronavirus #COVIDー19 #CORRUPTION #NoMasks #TheGreatAwkening #TheGreatAwaking #saveourrights #saveourchildren #HumanRights https://t.co/fKI44UfbZ9,1.0
1045,"Kalau soal sekolah re-open dlm waktu dekat ini, sebagai anak dari seorang guru SD aku gak ikhlas kalo sekolah re-open. Banyak guru berumur rentan terkena COVID-19, belum lagi anak2 yg mungkin gk bs lama2 pake masker. Ya namanya jg anak kecil. Kenapa buru2 bgt re-open sekolah sih? https://t.co/VCh8Lm2DVr",1.0
1046,"RT @criticademonica: Escucho cohetones, aplausos, música, gente gritando y era esta payasada. Irresponsabilidad de @muni_brena. Merece esto…",1.0
1047,@drvox @PrincessBravato only people with chronic stupidity and/or financial interest in fossil fuels deny climate change is real.  I'd sooner support the flat earth people than the climate change deniers.,1.0
1048,"Nunca existió.
#Plandemic https://t.co/R96ZXSsvpU",0.0
1049,"Harvey: Pictures show waves rolling over Texas highway 
Almost 25 trillion gallons of rain have fallen on the area #climatechange https://t.co/EpSk9ISXze",1.0
1050,RT @alyssascott26: Check out my latest article: COVID-19 Cure through Stem Cells https://t.co/NLsJ95bWSl via @LinkedIn,1.0
1051,"#Gaslighter, #Narcissist, #Psychopath, #MassMurderer, #Sociopath #BillGatesForPrison2020 https://t.co/ez7EEJxnTP",1.0
1052,"Lots of bombs in this video❗

Operation Lockstep - #Rockefeller Plan for Martial Law
#Lockdown #covid19 #Plandemic 

https://t.co/fMXtN1KvfJ",1.0
1053,"#MaxwellTrial 
#EpsteinFlightLogs 
#MaxwellCrimeFamily  #epsteincoverup https://t.co/3F749z1UMP",1.0
1054,"@melsdew thinking of the interactions within my tread on #climatechange and our recent conversation came to mind.
If persons took time to read then the quality of our argument could be elevated, but instead time must be spent to clarify the argument.
https://t.co/0Fv8vObyf2",1.0
1055,U.S. pulls out of Paris Climate Accord. Then hit by 4 Hurricanes in 6 weeks. Global Warming Karma? 🤔#imatexanrepublican #wakeup,1.0
1056,@WomanInBlack24 #BillGates #BillGatesIsEvil #vaccines #vaccino #COVID19 #CoronavirusPandemic #OmsGenocida https://t.co/FzDMKyeTp0,1.0
1057,"@hier19 @daveweigel this right here is the true story, Zionist illuminati pushing climate change to cover their evil weather control plan",1.0
1058,"@SenFeinstein Stop your people from shitting on the sidewalks.

See any movie from the 70s and 80s and realize the ""climate change"" goes long before Trump and Democrats over 50 years have ruined a state and want to blame the guy of 2 years.

Idiot!",1.0
1059,"@DrJudyAMikovits responds to the criticism of the documentary movie The Plandemic. Some interesting arguments in there, like how things can end up getting manipulated by the #mainstream

https://t.co/flHitlNtyc

#vaccine #covid #coronavirus #sars #corruption #science #mmr #plague",1.0
1060,@JDiviv @jamesldewitt @CrusherWinston @charliekirk11 @KyleKashuv @davidhogg111 @NRA Reported for targeted harassment. @TwitterSupport 👆,1.0
1061,"#GeoEngineering NPR's Lulu Garcia Navarro talks with Rep. Jerry McNerney, Democrat of California, about his new bill to research the effects and risks of ""geoengineering"" the planet as a way to fight climate change. Lulu Garcia-Navarro… https://t.co/6oAEIIxRGW via #hng #news https://t.co/o1hTSuZRxG",0.0
1062,"Earth is having its second-warmest year to date, and it's not over yet https://t.co/ojdewJAIYe #itstimetochange #climatechange @ZEROCO2_ https://t.co/AJDhFGvp5D",1.0
1063,"Begley admits chemtrails, but, like TradCatKnight, explains climate change as caused by #PLANETPOWER X:  https://t.co/OGUd2TcObK",1.0
1064,"Good morning to every INDIAN, following the picture is myself , be Indian be positive on yoga.Its My challenge, no one coronavirus come-with me , no one coronavirus fight with me , https://t.co/sy5gYYWF4l",1.0
1065,"In the midst of a global pandemic and upheaval that comes with it, creative pursuits can be impeded by uncertainty, anxiety and isolation. How can one write about the world when it looks so different than it did a few months ago? https://t.co/pMgAGrFEcD https://t.co/zIlchSlcee",0.0
1066,If you think mankind has any influence on the earth's climate you are dumber than a box of rocks. The sun's awesome energy is the driver...not mammals on the earths surface. Coming cooling trend is a lack of energy from no sunspots. Little ice age coming just like 1645 to 1715 https://t.co/WwBgI6riPz,1.0
1067,Was it ever really on? #CoronaHoax 🤨 https://t.co/BlUtRBxLRv,1.0
1068,"@deniseshrivell If they want fair representation they should have some flat earthers on there alongside the climate change denialists, only fair!",1.0
1069,It blows my mind people believe this BS. #billgates #covid_19 #coronavirus #vaccine #vaccineswork #covidiots More than 40% of Republicans think Bill Gates will use a COVID-19 vaccine to implant a location-t... https://t.co/h8ZGHdZyPK via @YahooNews,1.0
1070,"CoronaHoax Plandemic In Newark, NJ. https://t.co/Wu2gsBC2dl",1.0
1071,"# Maxwell #epsteincoverup 
#Anonymous https://t.co/BSzOmdPkeg https://t.co/3wjuEl3DsZ",1.0
1072,"@IsicaLynn @emcaffine Many Democrats didn't realize after '92 election what a philandering mess Bill Clinton was-the women who came forward were pushed aside as publicity seekers. He remained popular even after confessing to the affair with Lewinski. 
#Epstein #epsteincoverup",1.0
1073,This is #geoengineering It causes #climatechange &amp; Sever weather https://t.co/K7Q8ENfv2k #OpChemtrails,0.0
1074,"Irma Turning Into Monster Cat-5 Hurricane: ""Highest Windspeed Forecasts I've Ever Seen"" https://t.co/NlQwWv5ahV https://t.co/Y1yi4C1t74",1.0
1075,"#EpsteinFlightLogs #epsteincoverup 
#EpsteinDidNotCommitSuicide https://t.co/Od3yfT8EWV",1.0
1076,RT @rennoaltocampoo: Repunte de contagios de coronavirus en Madrid: el Gobierno de Ayuso notifica en la última semana un aumento de más de…,1.0
1077,"Climate geoengineering refers to large-scale schemes for intervention in the earth’s oceans, soils and atmosphere with the aim of reducing the effects of climate change, usually temporarily.

Learn more about what is happening and what is proposed from... https://t.co/mBfvY75LZW",1.0
1078,"RT @dutchmuslima1: #chemtrails over #London #uk

#weathermanipulation #Geoengineering #climatechange https://t.co/T78lN4Ushl",1.0
1079,"@Bez___ @o_rips @jamie33lee @itsnotheory @10DowningStreet The reason you saw those videos coming out of Wuhan is because those people had been given an untested faulty vaccine. Research ""paradoxical immune enhancement"". The pandemic in Wuhan was caused by the ""cure"" not the SARS-CoV-2 virus. Prove me wrong.",1.0
1080,Stop geoengineering how about that!!!?????https://t.co/qQnj27tFjq. Climate change scam. Manipulation of our weather by Globalists to cause climate fear. Ultimate goal is controlling ALL Resources!! https://t.co/V77ahGPIkj,1.0
1081,"RT @Jedi4sss: VIDEO: Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had... https://t.co/O7Ojjno4Dm via @YouTube",1.0
1082,Israel restricts COVID-19 phone tracking to 'special cases' https://t.co/MFhSl8po8m,1.0
1083,@heinzsight2020 @Bob16747466 https://t.co/jLZIWcYzhL  Memoirs of a Madam - fascinating story covering WAY more than just sex work.  Jeanne Palfrey was murdered to silence her from what she knew about the Epstein circle of pedophiles and predators - yet NO ONE in his trial is talking about it #epsteincoverup,0.0
1084,"Avance de la reactivacion tras el aislamiento por el COVID-19 estaba bajo prueba en EEUU este fin de semana largo por la celebracion, el lunes, del Dia de los Caidos, en el que varios 9... #mobilsocial https://t.co/DEmgrUXG3Q",1.0
1085,Know the COVID-19 impact on the Non Invasive Prenatal Testing (NIPT) Market – Express Press Release Distribution – Know the COVID-19 impact on the Non Invasive Prenatal Testing (NIPT) Market – Express Press Release... https://t.co/VdMNCoGESm,1.0
1086,https://t.co/jaDOLrdemx  Memoirs of a Madam - fascinating story covering WAY more than just sex work.  Jeanne Palfrey was murdered to silence her from what she knew about the Epstein circle of pedophiles and predators - yet NO ONE in his trial is talking about it #epsteincoverup,1.0
1087,"Io continuo a dire che dovrebbero lasciargliele vendere.
Se credi alla bufala sul #5G e puoi permetterti di bruciare 650€, te lo meriti... https://t.co/mZk9jjc2wn",0.0
1088,@KirbySommers https://t.co/jaDOLrdemx  Memoirs of a Madam - fascinating story covering WAY more than just sex work.  Jeanne Palfrey was murdered to silence her from what she knew about the Epstein circle of pedophiles and predators - yet NO ONE in his trial is talking about it #epsteincoverup,1.0
1089,"US President @realDonaldTrump says experts are calling #Texas floods ""a once in a 500-year"" event https://t.co/Pxu4C4GUTY #Harvey",1.0
1090,"Demand for justice! Pictures &amp; testimony r readily available online!Stop the Cover-up! Call #MarieFarmer to the Witness stand &amp; all she testifies against! 
Children r UNSAFE from these predators #epsteincoverup #Maxwell #GhislaneMaxwellTrial 
FOLLOW: @ArtisticBlower @OneAddyAdds https://t.co/m7oGHPjopD",1.0
1091,"RT @FloridaFrecks: Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks hi…",0.0
1092,RT @X_Eyed_Soldier: Yes folks. She actually had the gaul to post this. #CrookedHillary #OrgyIsland #PedophileIsland #UraniumOne #ClintonBod…,1.0
1093,"either we manage the forests, or the forests will manage us. https://t.co/Jgfqo8WmUU",1.0
1094,"What is geoengineering? https://t.co/wwdORYyv3J #climatechange #climateaction
#environment
#energy https://t.co/Zn5ZknTT1J",1.0
1095,https://t.co/udzkzOmVcm  Memoirs of a Madam - fascinating story covering WAY more than just sex work.  Jeanne Palfrey was murdered to silence her from what she knew about the Epstein circle of pedophiles and predators - yet NO ONE in his trial is talking about it #epsteincoverup,1.0
1096,Podcast: Why do people think 5G makes them sick? https://t.co/rhKkI2lq5X #engadgetpodcast #omervandenbergh #podcast #hbomax #gear #news #5g,1.0
1097,"RT @PaulHinesJr74: My boss liked the shirt. Thanks @Lukewearechange !

#epsteincoverup #GhislaneMaxwell https://t.co/bXLqOcaXSL",1.0
1098,Or consider that the #coronavirus #plandemic is manufactured hysteria and that you are actually quite safe. #socialclosening https://t.co/QidZoayADW,1.0
1099,"RT @RoBenTarida: ISTANA TIDAK PEDULI CORONA!!

Mantan Wakil Presiden Jusuf Kalla mengatakan kecepatan sangat penting dalam menangani wabah…",1.0
1100,"⚡ The biggest victim of the U.S.-China trade war could be trees by @bopinion

https://t.co/bUsC2TWRrc

#tradewar #climatechange",1.0
1101,Altruisti Cure for COVID-19 | NHK WORLD-JAPAN News https://t.co/BpX8GVV3e8,1.0
1102,"Global climate change disproportionately impacts the most marginalized on the planet, yet Americans are out there writing about if vacationing is morally justified. The comments on this article are illuminating https://t.co/oZ4Qz1oIzV",1.0
1103,"RT @davidewaves: As another heatwave is about to hit Europe, the #EUSEW  sessions by @EU_ScienceHub #WaterEnergy &amp; @EUEnvironment #climatec…",1.0
1104,#GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI #GhislaineMaxwell #MaxwellTrialTracker https://t.co/jIHQMljVUG https://t.co/z9IdPqKlNp,1.0
1105,"@HeathStjohn2 @Draxnews @TonyJuniper I've had enough of this pro-religion anti- science crap. Your religion is a myth. F*cking flat earth, anti vaxxers, anti climate change w*nkers. Selfish b*stards the lot of you. That's vitriol.",1.0
1106,@SethGreen out of all the names on the flight logs to/from #PedophileIsland yours was one I never expected to see. That’s beyond sad. #EpsteinIsland #ThatsDisgusting,1.0
1107,#BillGates corrompt la presse occidentale pour combattre le #coronavirus  https://t.co/0tlhPznGlc,1.0
1108,"SETPlan_eu: RT davidewaves: As another heatwave is about to hit Europe, the #EUSEW  sessions by EU_ScienceHub #WaterEnergy &amp; EUEnvironment #climatechange highlighted the risk #energysystem. #factbasedevidence to policy MaiveRute StathisPeteves EU_ENV Ene… https://t.co/dfUtxa8PAY",1.0
1109,RT @WikiTerms: @TheEconomist How geoengineering made climate change worse,1.0
1110,There’s alot going on in the news but still no coverage of the #GhislaineMaxwellTrial - very suspicious. This should be bloody everywhere. It’s the thread that pulls everything together! #GhislaneMaxwell #Epstein #epsteincoverup,1.0
1111,#GhislaneMaxwellTrial #Ghislaine #GhislaneMaxwell #GhislaineMaxwellCoverUp #EpsteinFlightLogs #EpsteinIsland #EpsteinDidntKillHimself https://t.co/fwdxPBsnkf,1.0
1112,"İklim değişikliği, enerji nakil hatları şebekesini nasıl zorluyor?https://t.co/yqUtk6i1hr
.
.
#AfaEnerji #EnerjiDanışmanlığı #Elektrik #Electricity #Management #Energy #sustainability #iklimdeğişikliği #climatechange #dewpoint #energytransmission https://t.co/oKK3N6CvkA",0.0
1113,"madeleine mccann suspect sketch.
Sure Nothing to see here , right ?

#maxwell #epsteindidntkillhimself #epstein #madeleinemccann  #Hollywood  #lgbtq https://t.co/S3ar6NEAZg",1.0
1114,"@RegimeChangeBC @Maegan54339858 @MwolfstoneT @wanderinganimal @iamlisakirk @An0nTruther_ @rexhh @Malicor2 @kimberley82h @Makualuv @lbox327 @BFrownfelterND @EdwardGheer @DanPeacock12 @ClaireTemagami6 @EntropyPress @te3ej @VaesNico @Loggerhead_ @BeeBeeBeeLeaves @TammyJParadis @AzSkyWatcher @gcb910 @MollyGalt @MichaelBringsli @TRUMPETB2 @JoelleePeterson @jconnor19662 @Surfhempster @SilenceNotGold @KryptykConjurer @theTexan65 @POTUS @JustinPriceRI Exxon's own scientists confirmed anthropogenic climate change in the 70s. Now they fill fools you's heads full of nonsense to maintain their business model, though publicly they acknowledge the truth now. They just still fund denier sites. Idiot! Pushes chemtrails, denies science",0.0
1115,@NilsMelzer @BerlinerHedoni1 #EpsteinDidntKillHimself #McAfeeDidntKillHimself #AssageDidntHaveAStroke,1.0
1116,More Than 100 in Germany Found to Be Infected With Coronavirus After Church’s Services https://t.co/UPYdMKMgfJ,1.0
1117,So sad. #Plandemic #COVIDIOT #FakeNews https://t.co/NgORYwy2Tm,1.0
1118,Lol 😂😂😂 #AlecBaldwin #EpsteinBlackBook #epsteincoverup #EpsteinIsland #MaxwellTrial #GhislaneMaxwellTrial #GhislaneMaxwell https://t.co/aCqNDI4ZHG,1.0
1119,"@365Ride365 @ShawnMenard1 @NCC_CCN thinking they drove 419 meters, left their Mercedes half on the sidewalk/bike lane idling to beat the climate change heat",0.0
1120,Like what..it's a bad case of the flu .#coronaHoax https://t.co/PZP7tSTM1u,0.0
1121,Today at the St. Albans School of Public Service @SPSStAlbans: Part 1 of a 2-part economics seminar on role of the Federal Reserve; article discussion on geoengineering and climate change; speaker @dlippman of @playbookplus this evening.  Busy day after the holiday!,1.0
1122,"Boss Hogg country of #childsextrafficking 

#Rats #Perverts #GhislaineMaxwellTrial #EpsteinCoverup #MaxwellTrial #MaxwellTrialTracker #EvilJustice #EvilFBI https://t.co/DFK4bsqaav https://t.co/4oFjpE52OX",1.0
1123,"No, #5G Cellular Technology Does Not Cause #COVID-19 Or Facilitate Its Spread https://t.co/aNGxD7pGoF",1.0
1124,"@LisaAmartatara3 Utk semua sodaraku.. pekerja medis dan ojol smoga kalian bisa lebih paham dengan pandemik ini. Jgn saling menghujat. Cari terus kebenaranya tentang virus ini. Agar kalian tau bagai mana cara menangani &amp; siapa dalang di balik pembuat virus dan hoax berita² covid19 ini.., mari kita",1.0
1125,@ggreenwald Why aren't you commenting on the #GhislaneMaxwell trial? Where is the press? This is about the exploitation of children and corrupt world leaders allowing and fostering the behavior. #GhislaineMaxwellTrial #epsteincoverup,1.0
1126,@washingtonpost extradite prince fucking andrew #epsteincoverup,1.0
1127,"@realDonaldTrump People are suffering and dying because Trump dragged his butt responding to covid-19, and he tried to blame the democrats saying it was a hoax. AND TODAY TRUMP IS PLAYING GOLF IN FLORIDA WHILE AMERICA SUFFERS. Throw this crap president out of office in Nov.",1.0
1128,"@arthur_affect Simply crackers to suggest that men and women aren’t fundamentally biologically different. Yours is nonsense on a par with climate change deniers, flat earthers and every unscientific nonsense in circulation. Also you are in effect denying the existence of women.",1.0
1129,"Tastes like more. 😋 #bourbon #whiskey #russelsreserve10yr #saturday #dad #dadlife #epsteindidntkillhimself #murica @ Novelty, Ohio https://t.co/FD7HJeumA7",0.0
1130,"I'm not scared of the coronavirus
I'm just scared of what sheep people are
I can't start a rebellion
If you people all like this",0.0
1131,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/d8vZfpag0d,1.0
1132,The Japanese government plans to lift the state of emergency before End May. Our strategy seems to have worked well😊Still need to keep our guard up to live a secure life with #COVID19 #japan #tokyo https://t.co/D50edvDYK4,1.0
1133,"RT @FloridaFrecks: Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks hi…",1.0
1134,RT @FOFAbish2: Joe &amp; Hunter Biden are selling OUR country to China and NOBODY SEEMS TO GIVE A SHIT!!! 🤬🤬🤬 And to all the MSM... You're just…,1.0
1135,"Ya boi rich 

Also explain to me how I get cured from coronavirus 

My inheritance she was broke https://t.co/Tm3GnFN5ht",1.0
1136,"Rush Limbaugh in the process of illuminating us all to the fact that protests in France are also over a climate change gasoline carbon tax imposed by Macron.

You didn't hear this on @CNN @FoxNews @MSNBC @maddow @CBSNews @ABC @NBCNews @NewsHour 

@WhiteHouse @batchelorshow",0.0
1137,"RT @shamshandwich: WALNUTS, PEANUTS, PINEAPPLE SMELLS
epsteindidntkillhimself
AND COCONUT SHELLS
AH YEAH!",0.0
1138,"RT @Fauz1998: Lets be true, that day will never come. Remember it cures gradually and its a pandemic not an epidemic",0.0
1139,@jotunnUlfhednar's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1.0
1140,quality food at the #smarterchristmas #party #food #epsteindidntkillhimself #family #xmas #mushrooms https://t.co/2s0LvLNdGa,0.0
1141,so predictable.  #covidhoax. Mainstream Media Wrong Again: No New Coronavirus Cases Reported in Lake of Ozarks Among Memorial Day Weekend Partiers https://t.co/NSeIU8DfM3 via @gatewaypundit,1.0
1142,"#coronavirus #corona #vaccine #Vaccination #VaccineAgenda #COVID__19 #COVIDー19 #Covid_19 #COVID #covid19 #billgates #BigPharma #pharmacy #GatesFoundation #WHO #WorldHealthOrganization #oxforduniversity #Plandemic2020 #plandemic #Agenda21
“Vaccine trial held up by lack of cases."" https://t.co/jD7lbW3EQJ",0.0
1143,#epsteindidntkillhimself https://t.co/JyGs5YnqyZ,0.0
1144,And remember this?! #cindymccain #Epstein #EpsteinFiles #epsteincoverup https://t.co/7BHyqAa5na,1.0
1145,The latest The Lodewijk Hof Daily! https://t.co/j83Kquwa0T Thanks to @surrealintel #climateaction #climatechange,1.0
1146,"@GeraldKutney Stormy Weather  https://t.co/Mdrj1h696l This is a column I wrote a very long time ago about this topic. It's too late to be sideways about this. Deniers should be confronted, every time. (originally published in the Quad Town Forum) @inforumer #climatechange",1.0
1147,Covid-19 : double peine économique en vue pour les pays en développement https://t.co/6BB7ewy84L,0.0
1148,"RT @GitmoWatch: DC has extended its #COVID19 restrictions through 8 June
https://t.co/uT5GzsCFCA",0.0
1149,"@Dustmopp31 @Yorksceptic Hello from Ireland 

#EpsteinDidntKillHimself
#NoCovidPassports 
#GreatReset",1.0
1150,@RogueNASA @MichaelEMann I want climate change to be so hot right now so as to see Ted Cruz melt into a pile of viscous fat on the sidewalk.,1.0
1151,"Watch @ForeignOfficial tonight on @ABCTV for @ericperipatetic's look at some geoengineering experiments to mitigate climate change.

https://t.co/0gbD5DwRrm https://t.co/4DzSfO4LGl",1.0
1152,"RT @FloridaFrecks: Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks hi…",1.0
1153,FERMIAMOLO #SALVINIUNTORE #salvinisciacallo #salvinicriminale #Salvini #Salvinivergognati #NAPOLI #COVIDー19 #5giugno https://t.co/Ta2y4yYDsB,1.0
1154,"#epsteindidntkillhimself
How's this ok, or legal? https://t.co/Qk2n4ESQw0",1.0
1155,@katlloyd11 @gtlem The only people who deny climate change are flatearthers.,1.0
1156,"@GeromeGutierre4 @phatbellyy @mqmqqmqm I could ask you the same thing!

maybe if those ""normal"" countries tried harder to combat misinformation and propaganda they wouldn't have millions of people who think Bill Gates created coronavirus or want to burn down 5G towers",1.0
